step,worker_id,x,y,H,cum_distance,info_age_sum,state,mode,target_task_id
80,4,26.512004621326923,69.75960498675704,,124.7740662123821,0,,work,38
80,5,26.512004621326923,69.75960498675704,,131.9817882173872,0,,work,38
80,6,26.512004621326923,69.75960498675704,,123.66319732765194,0,,work,38
80,7,26.512004621326923,69.75960498675704,,123.66319732765194,0,,work,38
80,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
80,9,37.980782596493924,77.82026793567563,,70.00000000000004,0,,work,38
81,0,24.87359754741192,59.164527617394924,,120.51147401474609,0,,work,2
81,1,26.20636043890028,67.78309755349281,,125.66319732765194,0,,work,2
81,2,87.96875320532698,44.952409097486424,,96.9736301054664,0,,work,39
81,3,91.39529820531607,46.20326962321997,,130.9368520071251,0,,work,39
81,4,26.05353834768696,66.7948438368607,,127.7740662123821,0,,work,2
81,5,26.05353834768696,66.7948438368607,,134.9817882173872,0,,work,2
81,6,26.20636043890028,67.78309755349281,,125.66319732765194,0,,work,2
81,7,26.20636043890028,67.78309755349281,,125.66319732765194,0,,work,2
81,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
81,9,37.00692220189848,78.04741531478976,,71.00000000000004,0,,work,18
82,0,23.034410856652258,58.378784455456795,,122.51147401474609,0,,work,42
82,1,25.224068568805855,69.52525216257503,,127.66319732765194,0,,work,18
82,2,89.37780247762554,45.46678264680139,,98.4736301054664,0,,work,39
82,3,91.39529820531607,46.20326962321997,,130.9368520071251,0,,work,39
82,4,24.672345118458153,69.45798207276444,,130.7740662123821,0,,work,18
82,5,24.672345118458153,69.45798207276444,,137.9817882173872,0,,work,18
82,6,25.224068568805855,69.52525216257503,,127.66319732765194,0,,work,18
82,7,25.224068568805855,69.52525216257503,,127.66319732765194,0,,work,18
82,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
82,9,36.03306180730304,78.27456269390389,,72.00000000000004,0,,work,18
83,0,21.195224165892597,57.59304129351867,,124.51147401474609,0,,work,42
83,1,24.24177669871143,71.26740677165725,,129.66319732765194,0,,work,18
83,2,90.670722001691,46.227281893540216,,99.9736301054664,0,,work,8
83,3,93.91134839926633,47.837127457158665,,133.9368520071251,0,,work,8
83,4,23.291151889229344,72.12112030866818,,133.7740662123821,0,,work,18
83,5,23.291151889229344,72.12112030866818,,140.9817882173872,0,,work,18
83,6,24.24177669871143,71.26740677165725,,129.66319732765194,0,,work,18
83,7,24.24177669871143,71.26740677165725,,129.66319732765194,0,,work,18
83,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
83,9,35.0592014127076,78.50171007301802,,73.00000000000004,0,,work,18
84,0,19.356037475132936,56.80729813158053,,126.51147401474609,0,,work,42
84,1,23.259484828617005,73.00956138073946,,131.66319732765194,0,,work,18
84,2,91.96364152575647,46.98778114027904,,101.4736301054664,0,,work,8
84,3,96.4273985932166,49.470985291097364,,136.9368520071251,0,,work,8
84,4,21.909958660000534,74.78425854457193,,136.7740662123821,0,,work,18
84,5,21.909958660000534,74.78425854457193,,143.9817882173872,0,,work,18
84,6,23.259484828617005,73.00956138073946,,131.66319732765194,0,,work,18
84,7,23.259484828617005,73.00956138073946,,131.66319732765194,0,,work,18
84,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
84,9,34.08534101811216,78.72885745213215,,74.00000000000004,0,,work,18
85,0,17.516850784373275,56.0215549696424,,128.51147401474609,0,,work,42
85,1,22.27719295852258,74.75171598982168,,133.66319732765194,0,,work,18
85,2,93.25656104982194,47.748280387017864,,102.9736301054664,0,,work,8
85,3,98.75515941530466,50.98257288336754,,139.71234610619166,0,,work,8
85,4,20.528765430771724,77.44739678047567,,139.7740662123821,0,,work,18
85,5,20.528765430771724,77.44739678047567,,146.9817882173872,0,,work,18
85,6,22.27719295852258,74.75171598982168,,133.66319732765194,0,,work,18
85,7,22.27719295852258,74.75171598982168,,133.66319732765194,0,,work,18
85,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
85,9,33.11148062351672,78.95600483124628,,75.00000000000004,0,,work,18
86,0,15.677664093613616,55.235811807704266,,130.51147401474609,0,,work,42
86,1,21.294901088428155,76.4938705989039,,135.66319732765194,0,,work,18
86,2,94.54948057388741,48.50877963375669,,104.4736301054664,0,,work,8
86,3,98.75515941530466,50.98257288336754,,139.71234610619166,0,,work,8
86,4,19.147572201542914,80.11053501637942,,142.7740662123821,0,,work,18
86,5,19.147572201542914,80.11053501637942,,149.9817882173872,0,,work,18
86,6,21.294901088428155,76.4938705989039,,135.66319732765194,0,,work,18
86,7,21.294901088428155,76.4938705989039,,135.66319732765194,0,,work,18
86,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
86,9,32.13762022892128,79.1831522103604,,76.00000000000004,0,,work,18
87,0,13.838477402853957,54.45006864576614,,132.51147401474609,0,,work,42
87,1,20.31260921833373,78.2360252079861,,137.66319732765194,0,,work,18
87,2,95.84240009795288,49.26927888049551,,105.9736301054664,0,,work,8
87,3,98.75515941530466,50.98257288336754,,139.71234610619166,0,,work,8
87,4,20.57889014482209,78.71363525431806,,144.7740662123821,0,,go_reconstruction,
87,5,17.907101847231388,82.50233940780163,,152.67613321139822,0,,work,18
87,6,20.31260921833373,78.2360252079861,,137.66319732765194,0,,work,18
87,7,20.31260921833373,78.2360252079861,,137.66319732765194,0,,work,18
87,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
87,9,31.16375983432584,79.41029958947453,,77.00000000000004,0,,work,18
88,0,11.999290712094298,53.664325483828,,134.51147401474609,0,,work,42
88,1,19.33031734823931,79.97817981706832,,139.66319732765194,0,,work,18
88,2,97.13531962201834,50.02977812723434,,107.4736301054664,0,,work,8
88,3,98.75515941530466,50.98257288336754,,139.71234610619166,0,,work,8
88,4,22.010208088101265,77.31673549225671,,146.7740662123821,0,,go_reconstruction,
88,5,17.907101847231388,82.50233940780163,,152.67613321139822,0,,work,18
88,6,19.33031734823931,79.97817981706832,,139.66319732765194,0,,work,18
88,7,19.33031734823931,79.97817981706832,,139.66319732765194,0,,work,18
88,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
88,9,30.189899439730404,79.63744696858866,,78.00000000000004,0,,work,18
89,0,10.16010402133464,52.87858232188987,,136.51147401474609,0,,work,42
89,1,18.348025478144883,81.72033442615053,,141.66319732765194,0,,work,18
89,2,98.42823914608381,50.79027737397316,,108.9736301054664,0,,work,8
89,3,98.75515941530466,50.98257288336754,,139.71234610619166,0,,work,8
89,4,23.44152603138044,75.91983573019536,,148.7740662123821,0,,go_reconstruction,
89,5,17.907101847231388,82.50233940780163,,152.67613321139822,0,,work,18
89,6,18.348025478144883,81.72033442615053,,141.66319732765194,0,,work,18
89,7,18.348025478144883,81.72033442615053,,141.66319732765194,0,,work,18
89,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
89,9,29.216039045134963,79.86459434770279,,79.00000000000004,0,,work,18
90,0,8.950336184352636,52.36174147576094,,137.82702054741736,0,,work,42
90,1,17.907101847231388,82.50233940780163,,142.56094196819572,0,,work,18
90,2,97.06966873565092,51.42611260412027,,110.4736301054664,0,,work,32
90,3,96.01478534927897,52.20337179320234,,142.71234610619166,0,,work,32
90,4,24.872843974659617,74.52293596813401,,150.7740662123821,0,,go_reconstruction,
90,5,17.907101847231388,82.50233940780163,,152.67613321139822,0,,work,18
90,6,17.907101847231388,82.50233940780163,,142.56094196819572,0,,work,18
90,7,17.907101847231388,82.50233940780163,,142.56094196819572,0,,work,18
90,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
90,9,28.242178650539525,80.09174172681692,,80.00000000000004,0,,work,18
91,0,8.950336184352636,52.36174147576094,,137.82702054741736,0,,work,42
91,1,18.37357066463266,84.4471804918988,,144.56094196819572,0,,work,34
91,2,95.71109832521803,52.06194783426738,,111.9736301054664,0,,work,32
91,3,93.27441128325327,53.424170703037134,,145.71234610619166,0,,work,32
91,4,26.304161917938792,73.12603620607265,,152.7740662123821,0,,go_reconstruction,
91,5,19.312323093074685,81.07919034665919,,154.67613321139822,0,,go_reconstruction,
91,6,18.37357066463266,84.4471804918988,,144.56094196819572,0,,work,34
91,7,18.37357066463266,84.4471804918988,,144.56094196819572,0,,work,34
91,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
91,9,27.671120145209592,80.91265109056565,,81.00000000000004,0,,work,34
92,0,8.950336184352636,52.36174147576094,,137.82702054741736,0,,work,42
92,1,18.84003948203393,86.39202157599598,,146.56094196819572,0,,work,34
92,2,94.712114152551,52.01688540245611,,112.9736301054664,0,,go_reconstruction,
92,3,90.53403721722759,54.64496961287194,,148.71234610619166,0,,work,32
92,4,27.735479861217968,71.7291364440113,,154.7740662123821,0,,go_reconstruction,
92,5,20.717544338917982,79.65604128551675,,156.67613321139822,0,,go_reconstruction,
92,6,18.84003948203393,86.39202157599598,,146.56094196819572,0,,work,34
92,7,18.84003948203393,86.39202157599598,,146.56094196819572,0,,work,34
92,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
92,9,27.10006163987966,81.73356045431437,,82.00000000000004,0,,work,34
93,0,8.950336184352636,52.36174147576094,,137.82702054741736,0,,work,42
93,1,19.3065082994352,88.33686266009316,,148.56094196819572,0,,work,34
93,2,93.71312997988396,51.971822970644844,,113.9736301054664,0,,go_reconstruction,
93,3,87.7936631512019,55.86576852270674,,151.71234610619166,0,,work,32
93,4,29.166797804497143,70.33223668194995,,156.7740662123821,0,,go_reconstruction,
93,5,22.12276558476128,78.23289222437431,,158.67613321139822,0,,go_reconstruction,
93,6,19.3065082994352,88.33686266009316,,148.56094196819572,0,,work,34
93,7,19.3065082994352,88.33686266009316,,148.56094196819572,0,,work,34
93,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
93,9,26.529003134549725,82.5544698180631,,83.00000000000004,0,,work,34
94,0,8.950336184352636,52.36174147576094,,137.82702054741736,0,,work,42
94,1,19.772977116836476,90.28170374419034,,150.56094196819572,0,,work,34
94,2,92.71414580721692,51.92676053883358,,114.9736301054664,0,,go_reconstruction,
94,3,85.05328908517622,57.08656743254154,,154.71234610619166,0,,work,32
94,4,30.59811574777632,68.9353369198886,,158.7740662123821,0,,go_reconstruction,
94,5,23.527986830604576,76.80974316323187,,160.67613321139822,0,,go_reconstruction,
94,6,19.772977116836476,90.28170374419034,,150.56094196819572,0,,work,34
94,7,19.772977116836476,90.28170374419034,,150.56094196819572,0,,work,34
94,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
94,9,25.957944629219792,83.37537918181182,,84.00000000000004,0,,work,34
95,0,7.538919373694182,50.94473668162977,,139.82702054741736,0,,work,5
95,1,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
95,2,91.71516163454989,51.88169810702231,,115.9736301054664,0,,go_reconstruction,
95,3,83.43004221096635,57.809701561927795,,156.4893811040787,0,,work,32
95,4,32.029433691055495,67.53843715782725,,160.7740662123821,0,,go_reconstruction,
95,5,24.933208076447873,75.38659410208943,,162.67613321139822,0,,go_reconstruction,
95,6,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
95,7,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
95,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
95,9,25.386886123889862,84.19628854556055,,85.00000000000004,0,,work,34
96,0,6.127502563035728,49.527731887498604,,141.82702054741736,0,,work,5
96,1,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
96,2,90.71617746188285,51.83663567521104,,116.9736301054664,0,,go_reconstruction,
96,3,83.43004221096635,57.809701561927795,,156.4893811040787,0,,work,32
96,4,33.46075163433467,66.1415373957659,,162.7740662123821,0,,go_reconstruction,
96,5,26.33842932229117,73.963445040947,,164.67613321139822,0,,go_reconstruction,
96,6,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
96,7,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
96,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
96,9,24.815827618559933,85.01719790930927,,86.00000000000004,0,,work,34
97,0,4.716085752377275,48.11072709336744,,143.82702054741736,0,,work,5
97,1,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
97,2,89.71719328921581,51.791573243399775,,117.9736301054664,0,,go_reconstruction,
97,3,83.43004221096635,57.809701561927795,,156.4893811040787,0,,work,32
97,4,34.892069577613846,64.74463763370454,,164.7740662123821,0,,go_reconstruction,
97,5,27.743650568134466,72.54029597980455,,166.67613321139822,0,,go_reconstruction,
97,6,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
97,7,20.12695837765932,91.7575522325933,,152.07864796532922,0,,work,34
97,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
97,9,24.244769113230003,85.838107273058,,87.00000000000004,0,,work,34
98,0,3.3046689417188215,46.69372229923626,,145.82702054741736,0,,work,5
98,1,18.469084929670824,92.87623700966624,,154.07864796532922,0,,work,10
98,2,88.71820911654878,51.74651081158851,,118.9736301054664,0,,go_reconstruction,
98,3,83.43004221096635,57.809701561927795,,156.4893811040787,0,,work,32
98,4,36.32338752089302,63.34773787164319,,166.7740662123821,0,,go_reconstruction,
98,5,29.148871813977763,71.11714691866212,,168.67613321139822,0,,go_reconstruction,
98,6,18.469084929670824,92.87623700966624,,154.07864796532922,0,,work,10
98,7,18.469084929670824,92.87623700966624,,154.07864796532922,0,,work,10
98,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
98,9,23.502405455986352,86.50810443753247,,88.00000000000004,0,,work,10
99,0,1.8932521310603672,45.2767175051051,,147.82702054741736,0,,work,5
99,1,16.811211481682328,93.99492178673918,,156.07864796532922,0,,work,10
99,2,87.71922494388174,51.70144837977724,,119.9736301054664,0,,go_reconstruction,
99,3,82.21661100435273,60.55334598255089,,159.4893811040787,0,,work,16
99,4,37.396875978352405,62.30006305009717,,168.2740662123821,0,,go_reconstruction,
99,5,30.55409305982106,69.69399785751968,,170.67613321139822,0,,go_reconstruction,
99,6,16.811211481682328,93.99492178673918,,156.07864796532922,0,,work,10
99,7,16.811211481682328,93.99492178673918,,156.07864796532922,0,,work,10
99,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
99,9,22.7600417987427,87.17810160200693,,89.00000000000004,0,,work,10
100,0,3.386074007055033,45.423287783646714,,149.32702054741736,0,,go_reconstruction,
100,1,15.153338033693833,95.11360656381213,,158.07864796532922,0,,work,10
100,2,86.7202407712147,51.65638594796597,,120.9736301054664,0,,go_reconstruction,
100,3,81.00317979773912,63.29699040317398,,162.4893811040787,0,,work,16
100,4,38.47036443581179,61.252388228551155,,169.7740662123821,0,,go_reconstruction,
100,5,31.959314305664357,68.27084879637724,,172.67613321139822,0,,go_reconstruction,
100,6,15.153338033693833,95.11360656381213,,158.07864796532922,0,,work,10
100,7,15.153338033693833,95.11360656381213,,158.07864796532922,0,,work,10
100,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
100,9,22.01767814149905,87.8480987664814,,90.00000000000004,0,,work,10
101,0,4.878895883049698,45.56985806218833,,150.82702054741736,0,,go_reconstruction,
101,1,13.495464585705339,96.23229134088507,,160.07864796532922,0,,work,10
101,2,85.72125659854767,51.611323516154705,,121.9736301054664,0,,go_reconstruction,
101,3,79.7897485911255,66.04063482379706,,165.4893811040787,0,,work,16
101,4,39.54385289327117,60.20471340700514,,171.2740662123821,0,,go_reconstruction,
101,5,33.36453555150765,66.8476997352348,,174.67613321139822,0,,go_reconstruction,
101,6,13.495464585705339,96.23229134088507,,160.07864796532922,0,,work,10
101,7,13.495464585705339,96.23229134088507,,160.07864796532922,0,,work,10
101,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
101,9,21.2753144842554,88.51809593095587,,91.00000000000004,0,,work,10
102,0,6.371717759044364,45.71642834072995,,152.32702054741736,0,,go_reconstruction,
102,1,11.837591137716842,97.35097611795801,,162.07864796532922,0,,work,10
102,2,84.72227242588063,51.56626108434344,,122.9736301054664,0,,go_reconstruction,
102,3,79.59790239110589,66.47441117092967,,165.96368784427293,0,,work,16
102,4,40.617341350730555,59.15703858545912,,172.7740662123821,0,,go_reconstruction,
102,5,34.769756797350944,65.42455067409236,,176.67613321139822,0,,go_reconstruction,
102,6,11.837591137716842,97.35097611795801,,162.07864796532922,0,,work,10
102,7,11.837591137716842,97.35097611795801,,162.07864796532922,0,,work,10
102,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
102,9,20.53295082701175,89.18809309543033,,92.00000000000004,0,,work,10
103,0,7.864539635039029,45.862998619271565,,153.82702054741736,0,,go_reconstruction,
103,1,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
103,2,83.7232882532136,51.52119865253217,,123.9736301054664,0,,go_reconstruction,
103,3,79.59790239110589,66.47441117092967,,165.96368784427293,0,,work,16
103,4,41.69082980818994,58.1093637639131,,174.2740662123821,0,,go_reconstruction,
103,5,36.17497804319424,64.00140161294992,,178.67613321139822,0,,go_reconstruction,
103,6,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
103,7,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
103,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
103,9,19.7905871697681,89.8580902599048,,93.00000000000004,0,,work,10
104,0,9.357361511033695,46.00956889781318,,155.32702054741736,0,,go_reconstruction,
104,1,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
104,2,82.72430408054656,51.4761362207209,,124.9736301054664,0,,go_reconstruction,
104,3,81.91880729665667,68.37530580751276,,168.96368784427293,0,,work,24
104,4,42.76431826564932,57.061688942367084,,175.7740662123821,0,,go_reconstruction,
104,5,37.58019928903753,62.57825255180747,,180.67613321139822,0,,go_reconstruction,
104,6,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
104,7,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
104,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
104,9,19.048223512524448,90.52808742437927,,94.00000000000004,0,,work,10
105,0,10.85018338702836,46.1561391763548,,156.82702054741736,0,,go_reconstruction,
105,1,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
105,2,81.72531990787952,51.431073788909636,,125.9736301054664,0,,go_reconstruction,
105,3,84.23971220220744,70.27620044409585,,171.96368784427293,0,,work,24
105,4,43.837806723108706,56.01401412082107,,177.2740662123821,0,,go_reconstruction,
105,5,38.985420534880824,61.15510349066503,,182.67613321139822,0,,go_reconstruction,
105,6,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
105,7,10.45379200950265,98.28472351655364,,163.7480143815574,0,,work,10
105,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
105,9,18.305859855280797,91.19808458885373,,95.00000000000004,0,,work,10
106,0,11.845397971024804,46.25385269538254,,157.82702054741736,0,,go_reconstruction,
106,1,9.875754450841002,96.3700766611841,,165.7480143815574,0,,work,26
106,2,80.72633573521249,51.38601135709837,,126.9736301054664,0,,go_reconstruction,
106,3,86.56061710775822,72.17709508067894,,174.96368784427293,0,,work,24
106,4,44.91129518056809,54.96633929927505,,178.7740662123821,0,,go_reconstruction,
106,5,40.39064178072412,59.73195442952258,,184.67613321139822,0,,go_reconstruction,
106,6,9.875754450841002,96.3700766611841,,165.7480143815574,0,,work,26
106,7,9.875754450841002,96.3700766611841,,165.7480143815574,0,,work,26
106,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
106,9,17.630203166328126,90.46086817647978,,96.00000000000004,0,,work,26
107,0,12.840612555021247,46.35156621441028,,158.82702054741736,0,,go_reconstruction,
107,1,9.297716892179356,94.45542980581456,,167.7480143815574,0,,work,26
107,2,79.72735156254545,51.3409489252871,,127.9736301054664,0,,go_reconstruction,
107,3,88.881522013309,74.07798971726203,,177.96368784427293,0,,work,24
107,4,45.98478363802747,53.91866447772903,,180.2740662123821,0,,go_reconstruction,
107,5,41.79586302656741,58.308805368380135,,186.67613321139822,0,,go_reconstruction,
107,6,9.297716892179356,94.45542980581456,,167.7480143815574,0,,work,26
107,7,9.297716892179356,94.45542980581456,,167.7480143815574,0,,work,26
107,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
107,9,16.954546477375455,89.72365176410582,,97.00000000000004,0,,work,26
108,0,13.83582713901769,46.449279733438026,,159.82702054741736,0,,go_reconstruction,
108,1,8.71967933351771,92.54078295044502,,169.7480143815574,0,,work,26
108,2,78.72836738987841,51.295886493475834,,128.97363010546638,0,,go_reconstruction,
108,3,91.20242691885977,75.97888435384512,,180.96368784427293,0,,work,24
108,4,47.058272095486856,52.87098965618301,,181.7740662123821,0,,go_reconstruction,
108,5,43.201084272410704,56.88565630723769,,188.67613321139822,0,,go_reconstruction,
108,6,8.71967933351771,92.54078295044502,,169.7480143815574,0,,work,26
108,7,10.310647411686759,93.3490972325571,,169.2480143815574,0,,go_reconstruction,
108,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
108,9,16.278889788422784,88.98643535173188,,98.00000000000004,0,,work,26
109,0,14.831041723014135,46.54699325246577,,160.82702054741736,0,,go_reconstruction,
109,1,8.141641774856065,90.62613609507548,,171.7480143815574,0,,work,26
109,2,77.72938321721138,51.25082406166457,,129.97363010546638,0,,go_reconstruction,
109,3,89.51063946219645,74.91218139543699,,182.96368784427293,0,,go_reconstruction,
109,4,48.13176055294624,51.823314834636996,,183.2740662123821,0,,go_reconstruction,
109,5,44.606305518254,55.46250724609525,,190.67613321139822,0,,go_reconstruction,
109,6,8.141641774856065,90.62613609507548,,171.7480143815574,0,,work,26
109,7,11.323577931194162,92.24276465929964,,170.7480143815574,0,,go_reconstruction,
109,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
109,9,15.603233099470113,88.24921893935795,,99.00000000000004,0,,work,26
110,0,15.826256307010578,46.64470677149351,,161.82702054741736,0,,go_reconstruction,
110,1,7.5636042161944195,88.71148923970594,,173.7480143815574,0,,work,26
110,2,76.73039904454434,51.2057616298533,,130.97363010546638,0,,go_reconstruction,
110,3,87.81885200553313,73.84547843702886,,184.96368784427293,0,,go_reconstruction,
110,4,49.20524901040562,50.77564001309098,,184.7740662123821,0,,go_reconstruction,
110,5,46.01152676409729,54.03935818495281,,192.67613321139822,0,,go_reconstruction,
110,6,7.5636042161944195,88.71148923970594,,173.7480143815574,0,,work,26
110,7,12.336508450701565,91.13643208604218,,172.2480143815574,0,,go_reconstruction,
110,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
110,9,14.927576410517442,87.51200252698399,,100.00000000000004,0,,work,26
111,0,16.82147089100702,46.74242029052125,,162.82702054741736,0,,go_reconstruction,
111,1,6.9855666575327735,86.7968423843364,,175.7480143815574,0,,work,26
111,2,75.7314148718773,51.16069919804203,,131.97363010546638,0,,go_reconstruction,
111,3,86.12706454886981,72.77877547862073,,186.96368784427293,0,,go_reconstruction,
111,4,50.0,50.0,,185.8845825631708,0,,idle,
111,5,47.416748009940584,52.616209123810364,,194.67613321139822,0,,go_reconstruction,
111,6,6.9855666575327735,86.7968423843364,,175.7480143815574,0,,work,26
111,7,13.349438970208968,90.03009951278472,,173.7480143815574,0,,go_reconstruction,
111,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
111,9,14.251919721564771,86.77478611461004,,101.00000000000004,0,,work,26
112,0,17.816685475003464,46.840133809548995,,163.82702054741736,0,,go_reconstruction,
112,1,6.407529098871128,84.88219552896686,,177.7480143815574,0,,work,26
112,2,74.73243069921027,51.115636766230764,,132.97363010546638,0,,go_reconstruction,
112,3,84.43527709220649,71.7120725202126,,188.96368784427293,0,,go_reconstruction,
112,4,48.26084094557896,47.555552049352386,,188.8845825631708,0,,work,9
112,5,48.821969255783884,51.193060062667925,,196.67613321139822,0,,go_reconstruction,
112,6,6.407529098871128,84.88219552896686,,177.7480143815574,0,,work,26
112,7,14.362369489716372,88.92376693952725,,175.2480143815574,0,,go_reconstruction,
112,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
112,9,13.5762630326121,86.0375697022361,,102.00000000000004,0,,work,26
113,0,18.811900058999907,46.93784732857674,,164.82702054741736,0,,go_reconstruction,
113,1,5.829491540209483,82.96754867359732,,179.7480143815574,0,,work,26
113,2,73.73344652654323,51.0705743344195,,133.97363010546638,0,,go_reconstruction,
113,3,82.74348963554317,70.64536956180447,,190.96368784427293,0,,go_reconstruction,
113,4,46.521681891157925,45.11110409870477,,191.8845825631708,0,,work,9
113,5,50.0,50.0,,198.35278128044897,0,,idle,
113,6,5.829491540209483,82.96754867359732,,179.7480143815574,0,,work,26
113,7,15.375300009223775,87.8174343662698,,176.7480143815574,0,,go_reconstruction,
113,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
113,9,12.90060634365943,85.30035328986216,,103.00000000000004,0,,work,26
114,0,19.80711464299635,47.03556084760448,,165.82702054741736,0,,go_reconstruction,
114,1,5.251453981547838,81.05290181822778,,181.7480143815574,0,,work,26
114,2,72.7344623538762,51.02551190260823,,134.97363010546638,0,,go_reconstruction,
114,3,81.05170217887985,69.57866660339634,,192.96368784427293,0,,go_reconstruction,
114,4,44.78252283673689,42.66665614805716,,194.8845825631708,0,,work,9
114,5,48.26084094557896,47.555552049352386,,201.35278128044897,0,,work,9
114,6,5.251453981547838,81.05290181822778,,181.7480143815574,0,,work,26
114,7,16.388230528731178,86.71110179301233,,178.2480143815574,0,,go_reconstruction,
114,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
114,9,12.224949654706759,84.5631368774882,,104.00000000000004,0,,work,26
115,0,20.802329226992793,47.13327436663222,,166.82702054741736,0,,go_reconstruction,
115,1,4.673416422886194,79.13825496285824,,183.7480143815574,0,,work,26
115,2,71.73547818120916,50.98044947079697,,135.97363010546638,0,,go_reconstruction,
115,3,79.35991472221653,68.51196364498821,,194.96368784427293,0,,go_reconstruction,
115,4,43.04336378231585,40.22220819740954,,197.8845825631708,0,,work,9
115,5,46.521681891157925,45.11110409870477,,204.35278128044897,0,,work,9
115,6,4.673416422886194,79.13825496285824,,183.7480143815574,0,,work,26
115,7,17.40116104823858,85.60476921975487,,179.7480143815574,0,,go_reconstruction,
115,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
115,9,11.549292965754088,83.82592046511425,,105.00000000000004,0,,work,26
116,0,21.797543810989236,47.230987885659964,,167.82702054741736,0,,go_reconstruction,
116,1,4.095378864224551,77.2236081074887,,185.7480143815574,0,,work,26
116,2,70.73649400854212,50.9353870389857,,136.97363010546638,0,,go_reconstruction,
116,3,77.66812726555321,67.4452606865801,,196.96368784427293,0,,go_reconstruction,
116,4,41.30420472789482,37.77776024676193,,200.8845825631708,0,,work,9
116,5,44.78252283673689,42.66665614805716,,207.35278128044897,0,,work,9
116,6,4.095378864224551,77.2236081074887,,185.7480143815574,0,,work,26
116,7,18.414091567745984,84.49843664649742,,181.2480143815574,0,,go_reconstruction,
116,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
116,9,10.873636276801417,83.08870405274031,,106.00000000000004,0,,work,26
117,0,22.79275839498568,47.328701404687706,,168.82702054741736,0,,go_reconstruction,
117,1,3.5173413055629084,75.30896125211916,,187.7480143815574,0,,work,26
117,2,69.73750983587509,50.89032460717444,,137.97363010546638,0,,go_reconstruction,
117,3,75.97633980888989,66.37855772817198,,198.96368784427293,0,,go_reconstruction,
117,4,39.56504567347379,35.333312296114315,,203.8845825631708,0,,work,9
117,5,43.04336378231585,40.22220819740954,,210.35278128044897,0,,work,9
117,6,3.5173413055629084,75.30896125211916,,187.7480143815574,0,,work,26
