step,task_id,remaining_work,status,finished_step
99,22,0,done,22
99,23,10.0,pending,
99,24,5.0,pending,
99,25,15.0,pending,
99,26,5.0,pending,
99,27,0,done,32
99,28,0,done,39
99,29,10.0,pending,
99,30,0,done,63
99,31,5.0,pending,
99,32,0,done,98
99,33,0,done,48
99,34,0,done,97
99,35,15.0,pending,
99,36,0,done,50
99,37,5.0,pending,
99,38,0,done,80
99,39,0,done,82
99,40,10.0,pending,
99,41,15.0,pending,
99,42,0,done,94
99,43,0,done,66
99,44,0,done,35
99,45,5.0,pending,
99,46,0,done,67
99,47,15.0,pending,
99,48,10.0,pending,
99,49,15.0,pending,
100,0,10.0,pending,
100,1,10.0,pending,
100,2,0,done,81
100,3,0,done,55
100,4,0,done,45
100,5,10.0,pending,
100,6,0,done,73
100,7,10.0,pending,
100,8,0,done,89
100,9,10.0,pending,
100,10,15.0,pending,
100,11,0,done,62
100,12,0,done,57
100,13,5.0,pending,
100,14,0,done,29
100,15,0,done,72
100,16,5.0,pending,
100,17,0,done,17
100,18,0,done,90
100,19,15.0,pending,
100,20,15.0,pending,
100,21,15.0,pending,
100,22,0,done,22
100,23,10.0,pending,
100,24,5.0,pending,
100,25,15.0,pending,
100,26,5.0,pending,
100,27,0,done,32
100,28,0,done,39
100,29,10.0,pending,
100,30,0,done,63
100,31,5.0,pending,
100,32,0,done,98
100,33,0,done,48
100,34,0,done,97
100,35,15.0,pending,
100,36,0,done,50
100,37,5.0,pending,
100,38,0,done,80
100,39,0,done,82
100,40,10.0,pending,
100,41,15.0,pending,
100,42,0,done,94
100,43,0,done,66
100,44,0,done,35
100,45,5.0,pending,
100,46,0,done,67
100,47,15.0,pending,
100,48,10.0,pending,
100,49,15.0,pending,
101,0,10.0,pending,
101,1,10.0,pending,
101,2,0,done,81
101,3,0,done,55
101,4,0,done,45
101,5,10.0,pending,
101,6,0,done,73
101,7,10.0,pending,
101,8,0,done,89
101,9,10.0,pending,
101,10,15.0,pending,
101,11,0,done,62
101,12,0,done,57
101,13,5.0,pending,
101,14,0,done,29
101,15,0,done,72
101,16,5.0,pending,
101,17,0,done,17
101,18,0,done,90
101,19,15.0,pending,
101,20,15.0,pending,
101,21,15.0,pending,
101,22,0,done,22
101,23,10.0,pending,
101,24,5.0,pending,
101,25,15.0,pending,
101,26,5.0,pending,
101,27,0,done,32
101,28,0,done,39
101,29,10.0,pending,
101,30,0,done,63
101,31,5.0,pending,
101,32,0,done,98
101,33,0,done,48
101,34,0,done,97
101,35,15.0,pending,
101,36,0,done,50
101,37,5.0,pending,
101,38,0,done,80
101,39,0,done,82
101,40,10.0,pending,
101,41,15.0,pending,
101,42,0,done,94
101,43,0,done,66
101,44,0,done,35
101,45,5.0,pending,
101,46,0,done,67
101,47,15.0,pending,
101,48,10.0,pending,
101,49,15.0,pending,
102,0,10.0,pending,
102,1,10.0,pending,
102,2,0,done,81
102,3,0,done,55
102,4,0,done,45
102,5,10.0,pending,
102,6,0,done,73
102,7,10.0,pending,
102,8,0,done,89
102,9,10.0,pending,
102,10,15.0,pending,
102,11,0,done,62
102,12,0,done,57
102,13,5.0,pending,
102,14,0,done,29
102,15,0,done,72
102,16,2.474306740194226,in_progress,
102,17,0,done,17
102,18,0,done,90
102,19,15.0,pending,
102,20,15.0,pending,
102,21,15.0,pending,
102,22,0,done,22
102,23,10.0,pending,
102,24,5.0,pending,
102,25,15.0,pending,
102,26,5.0,pending,
102,27,0,done,32
102,28,0,done,39
102,29,10.0,pending,
102,30,0,done,63
102,31,5.0,pending,
102,32,0,done,98
102,33,0,done,48
102,34,0,done,97
102,35,15.0,pending,
102,36,0,done,50
102,37,5.0,pending,
102,38,0,done,80
102,39,0,done,82
102,40,10.0,pending,
102,41,15.0,pending,
102,42,0,done,94
102,43,0,done,66
102,44,0,done,35
102,45,5.0,pending,
102,46,0,done,67
102,47,15.0,pending,
102,48,10.0,pending,
102,49,15.0,pending,
103,0,10.0,pending,
103,1,10.0,pending,
103,2,0,done,81
103,3,0,done,55
103,4,0,done,45
103,5,10.0,pending,
103,6,0,done,73
103,7,10.0,pending,
103,8,0,done,89
103,9,10.0,pending,
103,10,13.760124060855613,in_progress,
103,11,0,done,62
103,12,0,done,57
103,13,5.0,pending,
103,14,0,done,29
103,15,0,done,72
103,16,0,done,103
103,17,0,done,17
103,18,0,done,90
103,19,15.0,pending,
103,20,15.0,pending,
103,21,15.0,pending,
103,22,0,done,22
103,23,10.0,pending,
103,24,5.0,pending,
103,25,15.0,pending,
103,26,5.0,pending,
103,27,0,done,32
103,28,0,done,39
103,29,10.0,pending,
103,30,0,done,63
103,31,5.0,pending,
103,32,0,done,98
103,33,0,done,48
103,34,0,done,97
103,35,15.0,pending,
103,36,0,done,50
103,37,5.0,pending,
103,38,0,done,80
103,39,0,done,82
103,40,10.0,pending,
103,41,15.0,pending,
103,42,0,done,94
103,43,0,done,66
103,44,0,done,35
103,45,5.0,pending,
103,46,0,done,67
103,47,15.0,pending,
103,48,10.0,pending,
103,49,15.0,pending,
104,0,10.0,pending,
104,1,10.0,pending,
104,2,0,done,81
104,3,0,done,55
104,4,0,done,45
104,5,10.0,pending,
104,6,0,done,73
104,7,10.0,pending,
104,8,0,done,89
104,9,10.0,pending,
104,10,6.260124060855613,in_progress,
104,11,0,done,62
104,12,0,done,57
104,13,5.0,pending,
104,14,0,done,29
104,15,0,done,72
104,16,0,done,103
104,17,0,done,17
104,18,0,done,90
104,19,15.0,pending,
104,20,15.0,pending,
104,21,15.0,pending,
104,22,0,done,22
104,23,10.0,pending,
104,24,5.0,pending,
104,25,15.0,pending,
104,26,5.0,pending,
104,27,0,done,32
104,28,0,done,39
104,29,10.0,pending,
104,30,0,done,63
104,31,5.0,pending,
104,32,0,done,98
104,33,0,done,48
104,34,0,done,97
104,35,15.0,pending,
104,36,0,done,50
104,37,5.0,pending,
104,38,0,done,80
104,39,0,done,82
104,40,10.0,pending,
104,41,15.0,pending,
104,42,0,done,94
104,43,0,done,66
104,44,0,done,35
104,45,5.0,pending,
104,46,0,done,67
104,47,15.0,pending,
104,48,10.0,pending,
104,49,15.0,pending,
105,0,10.0,pending,
105,1,10.0,pending,
105,2,0,done,81
105,3,0,done,55
105,4,0,done,45
105,5,10.0,pending,
105,6,0,done,73
105,7,10.0,pending,
105,8,0,done,89
105,9,10.0,pending,
105,10,0,done,105
105,11,0,done,62
105,12,0,done,57
105,13,5.0,pending,
105,14,0,done,29
105,15,0,done,72
105,16,0,done,103
105,17,0,done,17
105,18,0,done,90
105,19,15.0,pending,
105,20,15.0,pending,
105,21,15.0,pending,
105,22,0,done,22
105,23,10.0,pending,
105,24,5.0,pending,
105,25,15.0,pending,
105,26,5.0,pending,
105,27,0,done,32
105,28,0,done,39
105,29,10.0,pending,
105,30,0,done,63
105,31,5.0,pending,
105,32,0,done,98
105,33,0,done,48
105,34,0,done,97
105,35,15.0,pending,
105,36,0,done,50
105,37,5.0,pending,
105,38,0,done,80
105,39,0,done,82
105,40,10.0,pending,
105,41,15.0,pending,
105,42,0,done,94
105,43,0,done,66
105,44,0,done,35
105,45,5.0,pending,
105,46,0,done,67
105,47,15.0,pending,
105,48,10.0,pending,
105,49,15.0,pending,
106,0,10.0,pending,
106,1,10.0,pending,
106,2,0,done,81
106,3,0,done,55
106,4,0,done,45
106,5,10.0,pending,
106,6,0,done,73
106,7,10.0,pending,
106,8,0,done,89
106,9,10.0,pending,
106,10,0,done,105
106,11,0,done,62
106,12,0,done,57
106,13,5.0,pending,
106,14,0,done,29
106,15,0,done,72
106,16,0,done,103
106,17,0,done,17
106,18,0,done,90
106,19,15.0,pending,
106,20,15.0,pending,
106,21,15.0,pending,
106,22,0,done,22
106,23,10.0,pending,
106,24,5.0,pending,
106,25,15.0,pending,
106,26,5.0,pending,
106,27,0,done,32
106,28,0,done,39
106,29,10.0,pending,
106,30,0,done,63
106,31,5.0,pending,
106,32,0,done,98
106,33,0,done,48
106,34,0,done,97
106,35,15.0,pending,
106,36,0,done,50
106,37,5.0,pending,
106,38,0,done,80
106,39,0,done,82
106,40,10.0,pending,
106,41,15.0,pending,
106,42,0,done,94
106,43,0,done,66
106,44,0,done,35
106,45,5.0,pending,
106,46,0,done,67
106,47,15.0,pending,
106,48,10.0,pending,
106,49,15.0,pending,
107,0,10.0,pending,
107,1,10.0,pending,
107,2,0,done,81
107,3,0,done,55
107,4,0,done,45
107,5,10.0,pending,
107,6,0,done,73
107,7,10.0,pending,
107,8,0,done,89
107,9,10.0,pending,
107,10,0,done,105
107,11,0,done,62
107,12,0,done,57
107,13,5.0,pending,
107,14,0,done,29
107,15,0,done,72
107,16,0,done,103
107,17,0,done,17
107,18,0,done,90
107,19,15.0,pending,
107,20,15.0,pending,
107,21,15.0,pending,
107,22,0,done,22
107,23,10.0,pending,
107,24,5.0,pending,
107,25,15.0,pending,
107,26,5.0,pending,
107,27,0,done,32
107,28,0,done,39
107,29,10.0,pending,
107,30,0,done,63
107,31,5.0,pending,
107,32,0,done,98
107,33,0,done,48
107,34,0,done,97
107,35,15.0,pending,
107,36,0,done,50
107,37,5.0,pending,
107,38,0,done,80
107,39,0,done,82
107,40,10.0,pending,
107,41,15.0,pending,
107,42,0,done,94
107,43,0,done,66
107,44,0,done,35
107,45,5.0,pending,
107,46,0,done,67
107,47,15.0,pending,
107,48,10.0,pending,
107,49,15.0,pending,
108,0,10.0,pending,
108,1,10.0,pending,
108,2,0,done,81
108,3,0,done,55
108,4,0,done,45
108,5,10.0,pending,
108,6,0,done,73
108,7,10.0,pending,
108,8,0,done,89
108,9,10.0,pending,
108,10,0,done,105
108,11,0,done,62
108,12,0,done,57
108,13,5.0,pending,
108,14,0,done,29
108,15,0,done,72
108,16,0,done,103
108,17,0,done,17
108,18,0,done,90
108,19,15.0,pending,
108,20,15.0,pending,
108,21,15.0,pending,
108,22,0,done,22
108,23,10.0,pending,
108,24,5.0,pending,
108,25,15.0,pending,
108,26,5.0,pending,
108,27,0,done,32
108,28,0,done,39
108,29,10.0,pending,
108,30,0,done,63
108,31,5.0,pending,
108,32,0,done,98
108,33,0,done,48
108,34,0,done,97
108,35,15.0,pending,
108,36,0,done,50
108,37,5.0,pending,
108,38,0,done,80
108,39,0,done,82
108,40,10.0,pending,
108,41,15.0,pending,
108,42,0,done,94
108,43,0,done,66
108,44,0,done,35
108,45,5.0,pending,
108,46,0,done,67
108,47,15.0,pending,
108,48,10.0,pending,
108,49,15.0,pending,
109,0,10.0,pending,
109,1,10.0,pending,
109,2,0,done,81
109,3,0,done,55
109,4,0,done,45
109,5,10.0,pending,
109,6,0,done,73
109,7,10.0,pending,
109,8,0,done,89
109,9,10.0,pending,
109,10,0,done,105
109,11,0,done,62
109,12,0,done,57
109,13,5.0,pending,
109,14,0,done,29
109,15,0,done,72
109,16,0,done,103
109,17,0,done,17
109,18,0,done,90
109,19,15.0,pending,
109,20,15.0,pending,
109,21,15.0,pending,
109,22,0,done,22
109,23,10.0,pending,
109,24,5.0,pending,
109,25,15.0,pending,
109,26,5.0,pending,
109,27,0,done,32
109,28,0,done,39
109,29,10.0,pending,
109,30,0,done,63
109,31,5.0,pending,
109,32,0,done,98
109,33,0,done,48
109,34,0,done,97
109,35,15.0,pending,
109,36,0,done,50
109,37,5.0,pending,
109,38,0,done,80
109,39,0,done,82
109,40,10.0,pending,
109,41,15.0,pending,
109,42,0,done,94
109,43,0,done,66
109,44,0,done,35
109,45,5.0,pending,
109,46,0,done,67
109,47,15.0,pending,
109,48,10.0,pending,
109,49,15.0,pending,
110,0,10.0,pending,
110,1,10.0,pending,
110,2,0,done,81
110,3,0,done,55
110,4,0,done,45
110,5,10.0,pending,
110,6,0,done,73
110,7,10.0,pending,
110,8,0,done,89
110,9,10.0,pending,
110,10,0,done,105
110,11,0,done,62
110,12,0,done,57
110,13,5.0,pending,
110,14,0,done,29
110,15,0,done,72
110,16,0,done,103
110,17,0,done,17
110,18,0,done,90
110,19,15.0,pending,
110,20,15.0,pending,
110,21,15.0,pending,
110,22,0,done,22
110,23,10.0,pending,
110,24,5.0,pending,
110,25,15.0,pending,
110,26,5.0,pending,
110,27,0,done,32
110,28,0,done,39
110,29,10.0,pending,
110,30,0,done,63
110,31,5.0,pending,
110,32,0,done,98
110,33,0,done,48
110,34,0,done,97
110,35,15.0,pending,
110,36,0,done,50
110,37,5.0,pending,
110,38,0,done,80
110,39,0,done,82
110,40,10.0,pending,
110,41,15.0,pending,
110,42,0,done,94
110,43,0,done,66
110,44,0,done,35
110,45,5.0,pending,
110,46,0,done,67
110,47,15.0,pending,
110,48,10.0,pending,
110,49,15.0,pending,
111,0,10.0,pending,
111,1,10.0,pending,
111,2,0,done,81
111,3,0,done,55
111,4,0,done,45
111,5,10.0,pending,
111,6,0,done,73
111,7,10.0,pending,
111,8,0,done,89
111,9,10.0,pending,
111,10,0,done,105
111,11,0,done,62
111,12,0,done,57
111,13,5.0,pending,
111,14,0,done,29
111,15,0,done,72
111,16,0,done,103
111,17,0,done,17
111,18,0,done,90
111,19,15.0,pending,
111,20,15.0,pending,
111,21,15.0,pending,
111,22,0,done,22
111,23,10.0,pending,
111,24,5.0,pending,
111,25,15.0,pending,
111,26,5.0,pending,
111,27,0,done,32
111,28,0,done,39
111,29,10.0,pending,
111,30,0,done,63
111,31,5.0,pending,
111,32,0,done,98
111,33,0,done,48
111,34,0,done,97
111,35,15.0,pending,
111,36,0,done,50
111,37,5.0,pending,
111,38,0,done,80
111,39,0,done,82
111,40,10.0,pending,
111,41,15.0,pending,
111,42,0,done,94
111,43,0,done,66
111,44,0,done,35
111,45,5.0,pending,
111,46,0,done,67
111,47,15.0,pending,
111,48,10.0,pending,
111,49,15.0,pending,
112,0,10.0,pending,
112,1,10.0,pending,
112,2,0,done,81
112,3,0,done,55
112,4,0,done,45
112,5,10.0,pending,
112,6,0,done,73
112,7,10.0,pending,
112,8,0,done,89
112,9,10.0,pending,
112,10,0,done,105
112,11,0,done,62
112,12,0,done,57
112,13,5.0,pending,
112,14,0,done,29
112,15,0,done,72
112,16,0,done,103
112,17,0,done,17
112,18,0,done,90
112,19,15.0,pending,
112,20,15.0,pending,
112,21,15.0,pending,
112,22,0,done,22
112,23,10.0,pending,
112,24,5.0,pending,
112,25,15.0,pending,
112,26,5.0,pending,
112,27,0,done,32
112,28,0,done,39
112,29,10.0,pending,
112,30,0,done,63
112,31,5.0,pending,
112,32,0,done,98
112,33,0,done,48
112,34,0,done,97
112,35,15.0,pending,
112,36,0,done,50
112,37,5.0,pending,
112,38,0,done,80
112,39,0,done,82
112,40,10.0,pending,
112,41,15.0,pending,
112,42,0,done,94
112,43,0,done,66
112,44,0,done,35
112,45,5.0,pending,
112,46,0,done,67
112,47,15.0,pending,
112,48,10.0,pending,
112,49,15.0,pending,
113,0,10.0,pending,
113,1,10.0,pending,
113,2,0,done,81
113,3,0,done,55
113,4,0,done,45
113,5,10.0,pending,
113,6,0,done,73
113,7,10.0,pending,
113,8,0,done,89
113,9,10.0,pending,
113,10,0,done,105
113,11,0,done,62
113,12,0,done,57
113,13,5.0,pending,
113,14,0,done,29
113,15,0,done,72
113,16,0,done,103
113,17,0,done,17
113,18,0,done,90
113,19,15.0,pending,
113,20,15.0,pending,
113,21,15.0,pending,
113,22,0,done,22
113,23,10.0,pending,
113,24,5.0,pending,
113,25,15.0,pending,
113,26,5.0,pending,
113,27,0,done,32
113,28,0,done,39
113,29,10.0,pending,
113,30,0,done,63
113,31,5.0,pending,
113,32,0,done,98
113,33,0,done,48
113,34,0,done,97
113,35,15.0,pending,
113,36,0,done,50
113,37,5.0,pending,
113,38,0,done,80
113,39,0,done,82
113,40,10.0,pending,
113,41,15.0,pending,
113,42,0,done,94
113,43,0,done,66
113,44,0,done,35
113,45,5.0,pending,
113,46,0,done,67
113,47,15.0,pending,
113,48,10.0,pending,
113,49,15.0,pending,
114,0,10.0,pending,
114,1,10.0,pending,
114,2,0,done,81
114,3,0,done,55
114,4,0,done,45
114,5,10.0,pending,
114,6,0,done,73
114,7,10.0,pending,
114,8,0,done,89
114,9,10.0,pending,
114,10,0,done,105
114,11,0,done,62
114,12,0,done,57
114,13,5.0,pending,
114,14,0,done,29
114,15,0,done,72
114,16,0,done,103
114,17,0,done,17
114,18,0,done,90
114,19,15.0,pending,
114,20,15.0,pending,
114,21,15.0,pending,
114,22,0,done,22
114,23,10.0,pending,
114,24,5.0,pending,
114,25,15.0,pending,
114,26,5.0,pending,
114,27,0,done,32
114,28,0,done,39
114,29,10.0,pending,
114,30,0,done,63
114,31,5.0,pending,
114,32,0,done,98
114,33,0,done,48
114,34,0,done,97
114,35,15.0,pending,
114,36,0,done,50
114,37,5.0,pending,
114,38,0,done,80
114,39,0,done,82
114,40,10.0,pending,
114,41,15.0,pending,
114,42,0,done,94
114,43,0,done,66
114,44,0,done,35
114,45,5.0,pending,
114,46,0,done,67
114,47,15.0,pending,
114,48,10.0,pending,
114,49,15.0,pending,
115,0,10.0,pending,
115,1,10.0,pending,
115,2,0,done,81
115,3,0,done,55
115,4,0,done,45
115,5,10.0,pending,
115,6,0,done,73
115,7,10.0,pending,
115,8,0,done,89
115,9,10.0,pending,
115,10,0,done,105
115,11,0,done,62
115,12,0,done,57
115,13,5.0,pending,
115,14,0,done,29
115,15,0,done,72
115,16,0,done,103
115,17,0,done,17
115,18,0,done,90
115,19,15.0,pending,
115,20,15.0,pending,
115,21,15.0,pending,
115,22,0,done,22
115,23,10.0,pending,
115,24,5.0,pending,
115,25,15.0,pending,
115,26,5.0,pending,
115,27,0,done,32
115,28,0,done,39
115,29,10.0,pending,
115,30,0,done,63
115,31,5.0,pending,
115,32,0,done,98
115,33,0,done,48
115,34,0,done,97
115,35,15.0,pending,
115,36,0,done,50
115,37,5.0,pending,
115,38,0,done,80
115,39,0,done,82
115,40,10.0,pending,
115,41,15.0,pending,
115,42,0,done,94
115,43,0,done,66
115,44,0,done,35
115,45,5.0,pending,
115,46,0,done,67
115,47,15.0,pending,
115,48,10.0,pending,
115,49,15.0,pending,
116,0,10.0,pending,
116,1,10.0,pending,
116,2,0,done,81
116,3,0,done,55
116,4,0,done,45
116,5,10.0,pending,
116,6,0,done,73
116,7,10.0,pending,
116,8,0,done,89
116,9,10.0,pending,
116,10,0,done,105
116,11,0,done,62
116,12,0,done,57
116,13,5.0,pending,
116,14,0,done,29
116,15,0,done,72
116,16,0,done,103
116,17,0,done,17
116,18,0,done,90
116,19,15.0,pending,
116,20,15.0,pending,
116,21,15.0,pending,
116,22,0,done,22
116,23,10.0,pending,
116,24,5.0,pending,
116,25,15.0,pending,
116,26,5.0,pending,
116,27,0,done,32
116,28,0,done,39
116,29,10.0,pending,
116,30,0,done,63
116,31,5.0,pending,
116,32,0,done,98
116,33,0,done,48
116,34,0,done,97
116,35,15.0,pending,
116,36,0,done,50
116,37,5.0,pending,
116,38,0,done,80
116,39,0,done,82
116,40,10.0,pending,
116,41,15.0,pending,
116,42,0,done,94
116,43,0,done,66
116,44,0,done,35
116,45,5.0,pending,
116,46,0,done,67
116,47,15.0,pending,
116,48,10.0,pending,
116,49,15.0,pending,
117,0,10.0,pending,
117,1,10.0,pending,
117,2,0,done,81
117,3,0,done,55
117,4,0,done,45
117,5,10.0,pending,
117,6,0,done,73
117,7,10.0,pending,
117,8,0,done,89
117,9,10.0,pending,
117,10,0,done,105
117,11,0,done,62
117,12,0,done,57
117,13,5.0,pending,
117,14,0,done,29
117,15,0,done,72
117,16,0,done,103
117,17,0,done,17
117,18,0,done,90
117,19,15.0,pending,
117,20,15.0,pending,
117,21,15.0,pending,
117,22,0,done,22
117,23,10.0,pending,
117,24,5.0,pending,
117,25,15.0,pending,
117,26,5.0,pending,
117,27,0,done,32
117,28,0,done,39
117,29,10.0,pending,
117,30,0,done,63
117,31,5.0,pending,
117,32,0,done,98
117,33,0,done,48
117,34,0,done,97
117,35,15.0,pending,
117,36,0,done,50
117,37,5.0,pending,
117,38,0,done,80
117,39,0,done,82
117,40,10.0,pending,
117,41,15.0,pending,
117,42,0,done,94
117,43,0,done,66
117,44,0,done,35
117,45,5.0,pending,
117,46,0,done,67
117,47,15.0,pending,
117,48,10.0,pending,
117,49,15.0,pending,
118,0,10.0,pending,
118,1,10.0,pending,
118,2,0,done,81
118,3,0,done,55
118,4,0,done,45
118,5,10.0,pending,
118,6,0,done,73
118,7,10.0,pending,
118,8,0,done,89
118,9,10.0,pending,
118,10,0,done,105
118,11,0,done,62
118,12,0,done,57
118,13,5.0,pending,
118,14,0,done,29
118,15,0,done,72
118,16,0,done,103
118,17,0,done,17
118,18,0,done,90
118,19,15.0,pending,
118,20,15.0,pending,
118,21,15.0,pending,
118,22,0,done,22
118,23,10.0,pending,
118,24,5.0,pending,
118,25,15.0,pending,
118,26,0.9610670311330001,in_progress,
118,27,0,done,32
118,28,0,done,39
118,29,10.0,pending,
118,30,0,done,63
118,31,5.0,pending,
118,32,0,done,98
118,33,0,done,48
118,34,0,done,97
118,35,15.0,pending,
118,36,0,done,50
118,37,5.0,pending,
118,38,0,done,80
118,39,0,done,82
118,40,10.0,pending,
118,41,15.0,pending,
118,42,0,done,94
118,43,0,done,66
118,44,0,done,35
118,45,5.0,pending,
118,46,0,done,67
118,47,15.0,pending,
118,48,10.0,pending,
118,49,15.0,pending,
119,0,10.0,pending,
119,1,10.0,pending,
119,2,0,done,81
119,3,0,done,55
119,4,0,done,45
119,5,10.0,pending,
119,6,0,done,73
119,7,10.0,pending,
119,8,0,done,89
119,9,10.0,pending,
119,10,0,done,105
119,11,0,done,62
119,12,0,done,57
119,13,5.0,pending,
119,14,0,done,29
119,15,0,done,72
119,16,0,done,103
119,17,0,done,17
119,18,0,done,90
119,19,15.0,pending,
119,20,15.0,pending,
119,21,15.0,pending,
119,22,0,done,22
119,23,10.0,pending,
119,24,5.0,pending,
119,25,15.0,pending,
119,26,0,done,119
119,27,0,done,32
119,28,0,done,39
119,29,10.0,pending,
119,30,0,done,63
119,31,5.0,pending,
119,32,0,done,98
119,33,0,done,48
119,34,0,done,97
119,35,15.0,pending,
119,36,0,done,50
119,37,5.0,pending,
119,38,0,done,80
119,39,0,done,82
119,40,10.0,pending,
119,41,15.0,pending,
119,42,0,done,94
119,43,0,done,66
119,44,0,done,35
119,45,5.0,pending,
119,46,0,done,67
119,47,15.0,pending,
119,48,10.0,pending,
119,49,15.0,pending,
120,0,10.0,pending,
120,1,10.0,pending,
120,2,0,done,81
120,3,0,done,55
120,4,0,done,45
120,5,10.0,pending,
120,6,0,done,73
120,7,10.0,pending,
120,8,0,done,89
120,9,10.0,pending,
120,10,0,done,105
120,11,0,done,62
120,12,0,done,57
120,13,5.0,pending,
120,14,0,done,29
120,15,0,done,72
120,16,0,done,103
120,17,0,done,17
120,18,0,done,90
120,19,15.0,pending,
120,20,15.0,pending,
120,21,15.0,pending,
120,22,0,done,22
120,23,10.0,pending,
120,24,5.0,pending,
120,25,15.0,pending,
120,26,0,done,119
120,27,0,done,32
120,28,0,done,39
120,29,10.0,pending,
120,30,0,done,63
120,31,5.0,pending,
120,32,0,done,98
120,33,0,done,48
120,34,0,done,97
120,35,15.0,pending,
120,36,0,done,50
120,37,5.0,pending,
120,38,0,done,80
120,39,0,done,82
120,40,10.0,pending,
120,41,15.0,pending,
120,42,0,done,94
120,43,0,done,66
120,44,0,done,35
120,45,5.0,pending,
120,46,0,done,67
120,47,15.0,pending,
120,48,10.0,pending,
120,49,15.0,pending,
121,0,10.0,pending,
121,1,10.0,pending,
121,2,0,done,81
121,3,0,done,55
121,4,0,done,45
121,5,10.0,pending,
121,6,0,done,73
121,7,10.0,pending,
121,8,0,done,89
121,9,7.652606450694773,in_progress,
121,10,0,done,105
121,11,0,done,62
121,12,0,done,57
121,13,5.0,pending,
121,14,0,done,29
121,15,0,done,72
121,16,0,done,103
121,17,0,done,17
121,18,0,done,90
121,19,15.0,pending,
121,20,15.0,pending,
121,21,15.0,pending,
121,22,0,done,22
121,23,10.0,pending,
121,24,5.0,pending,
121,25,15.0,pending,
121,26,0,done,119
121,27,0,done,32
121,28,0,done,39
121,29,10.0,pending,
121,30,0,done,63
121,31,5.0,pending,
121,32,0,done,98
121,33,0,done,48
121,34,0,done,97
121,35,15.0,pending,
121,36,0,done,50
121,37,5.0,pending,
121,38,0,done,80
121,39,0,done,82
121,40,10.0,pending,
121,41,15.0,pending,
121,42,0,done,94
121,43,0,done,66
121,44,0,done,35
121,45,5.0,pending,
121,46,0,done,67
121,47,15.0,pending,
121,48,10.0,pending,
121,49,15.0,pending,
122,0,10.0,pending,
122,1,10.0,pending,
122,2,0,done,81
122,3,0,done,55
122,4,0,done,45
122,5,10.0,pending,
122,6,0,done,73
122,7,10.0,pending,
122,8,0,done,89
122,9,4.652606450694773,in_progress,
122,10,0,done,105
122,11,0,done,62
122,12,0,done,57
122,13,5.0,pending,
122,14,0,done,29
122,15,0,done,72
122,16,0,done,103
122,17,0,done,17
122,18,0,done,90
122,19,15.0,pending,
122,20,15.0,pending,
122,21,15.0,pending,
122,22,0,done,22
122,23,10.0,pending,
122,24,5.0,pending,
122,25,15.0,pending,
122,26,0,done,119
122,27,0,done,32
122,28,0,done,39
122,29,10.0,pending,
122,30,0,done,63
122,31,5.0,pending,
122,32,0,done,98
122,33,0,done,48
122,34,0,done,97
122,35,15.0,pending,
122,36,0,done,50
122,37,5.0,pending,
122,38,0,done,80
122,39,0,done,82
122,40,10.0,pending,
122,41,15.0,pending,
122,42,0,done,94
122,43,0,done,66
122,44,0,done,35
122,45,5.0,pending,
122,46,0,done,67
122,47,15.0,pending,
122,48,10.0,pending,
122,49,15.0,pending,
123,0,10.0,pending,
123,1,10.0,pending,
123,2,0,done,81
123,3,0,done,55
123,4,0,done,45
123,5,10.0,pending,
123,6,0,done,73
123,7,10.0,pending,
123,8,0,done,89
123,9,0,done,123
123,10,0,done,105
123,11,0,done,62
123,12,0,done,57
123,13,5.0,pending,
123,14,0,done,29
123,15,0,done,72
123,16,0,done,103
123,17,0,done,17
123,18,0,done,90
123,19,15.0,pending,
123,20,15.0,pending,
123,21,15.0,pending,
123,22,0,done,22
123,23,10.0,pending,
123,24,5.0,pending,
123,25,15.0,pending,
123,26,0,done,119
123,27,0,done,32
123,28,0,done,39
123,29,10.0,pending,
123,30,0,done,63
123,31,5.0,pending,
123,32,0,done,98
123,33,0,done,48
123,34,0,done,97
123,35,15.0,pending,
123,36,0,done,50
123,37,5.0,pending,
123,38,0,done,80
123,39,0,done,82
123,40,10.0,pending,
123,41,15.0,pending,
123,42,0,done,94
123,43,0,done,66
123,44,0,done,35
123,45,5.0,pending,
123,46,0,done,67
123,47,15.0,pending,
123,48,10.0,pending,
123,49,15.0,pending,
124,0,10.0,pending,
124,1,10.0,pending,
124,2,0,done,81
124,3,0,done,55
124,4,0,done,45
124,5,10.0,pending,
124,6,0,done,73
124,7,10.0,pending,
124,8,0,done,89
124,9,0,done,123
124,10,0,done,105
124,11,0,done,62
124,12,0,done,57
124,13,5.0,pending,
124,14,0,done,29
124,15,0,done,72
124,16,0,done,103
124,17,0,done,17
124,18,0,done,90
124,19,15.0,pending,
124,20,15.0,pending,
124,21,15.0,pending,
124,22,0,done,22
124,23,10.0,pending,
124,24,5.0,pending,
124,25,15.0,pending,
124,26,0,done,119
124,27,0,done,32
124,28,0,done,39
124,29,10.0,pending,
124,30,0,done,63
124,31,5.0,pending,
124,32,0,done,98
124,33,0,done,48
124,34,0,done,97
124,35,15.0,pending,
124,36,0,done,50
124,37,5.0,pending,
124,38,0,done,80
124,39,0,done,82
124,40,10.0,pending,
124,41,15.0,pending,
124,42,0,done,94
124,43,0,done,66
124,44,0,done,35
124,45,5.0,pending,
124,46,0,done,67
124,47,15.0,pending,
